address,city,company,company_id,company_type,date,education,experience,job_description,job_name,job_url,people_num,salary
衡山路,上海,上海荆棘鸟公益发展中心,CZ368147030,其它,2019-07-18 00:25:02,本科,1-3年,岗位职责：参与和协助理事长发展中心的基础管理工作，负责合作伙伴的洽谈和接待，人力资源的调配的基本管理。工作流程的监控与管理，公益项目、读书会管理与活动策划、组织、宣传与实施。任职要求：具有一定亲和力和良好的文字表达和语言沟通能力。具有责任性，应变能力的强，性格开朗，富有爱心。职位要求：1、管理类专科以上学历，热心公益事业工作；其他说明：1、工作地点：徐汇区淮海中路，近地铁常熟路站，环境优美；2、社区政府支持平台，良好的职业发展前景，享受国家规定社会福利；3、荆棘鸟读书会微信公众号：荆棘鸟书会；4、以楼宇白领青年为主要服务群体。对职员提供公益相关工作培训；5、2016年，上海荆棘鸟公益发展中心荣获上海市妇 之家十佳单位，上海市团市委青年活动中心称号。,理事长助理,https://jobs.zhaopin.com/368147037250005.htm,招1人,6K-8K
五里桥,上海,金吉列出国留学咨询服务有限公司华东分公司,CZ374904110,民营,2019-07-18 08:17:35,本科,1-3年,THE ONLY    THE BEST'有真诚无国界，黄金职场金吉列岗位职责：1、负责接听客户来电、接待客户面访、回答网络客户提出的问题，为客户提供必要的留学咨询服务。所有客户资源均为来电，来访和网络咨询。2、与客户进行沟通，了解客户留学所需要的相关背景情况；3、根据客户情况和境外院校招生标准为客户设计切实可行的留学方案；4、协助客户准备留学材料；5、涉及办理国家：加拿大岗位要求：1、强烈的成就动机，面对目标任务，勇往直前。根据公司提供的丰富资源实现个人与公司成就。2、自我学习的能力，需要阅读和理解相关国家，院校的网站手册上的信息，需要在公司完善的培训体系下尽快熟悉业务知识，销售技能。3、自我营销的能力，在网络环境中通过各种途径，建立自己的专业形象，建立公司的专业形象，获得客户的信任。4、客户服务的能力，咨询客户，与客户签约，指导客户准备各类资料，督促客户完成资料准备，保持与客户的沟通交流。5、严格遵守留学行业的顾问职业道德，能以客户的利益为重，遵守和服从公司的规章制度和行为准则。 加入金吉列，您将获得： 1、具有竞争力的薪酬绩效体系；2、直线上升，尊重每个鲜活的你，金吉列没有空降兵；3、强大的商学院培训体系，业界内被享誉的“黄埔军校”，从基层到高管，每一个岗位都有岗位手册。4、每一个城市的CBD，5A级办公环境，5、与精英们共事的软环境，25%的留学归国人才的国际化视野6、我们正青春，平均年龄27岁。 我们的福利：1、具有竞争性的薪资及五险一金2、带薪年假，年终家属慰问金。3、员工生日礼券，员工活动经费。4、年终优秀员工表彰及奖金。5、年度免费健康体检，年度免费旅游或拓展。6、免费海外培训及国际交流机会，丰富完善的业务知识及技能培训。 还在犹豫什么？“立即申请”吧！工作地址上海市黄浦区徐家汇路555号3D,加拿大留学咨询顾问,https://jobs.zhaopin.com/CC374904112J00290485304.htm,招2人,10K-15K
金桥,上海,海聚机械设备(上海)有限公司,CZ447173320,民营,2019-07-18 00:51:37,本科,1-3年,岗位职责和要求：1.   运用B2B平台（主要是阿里巴巴， 还有一些其他第三方平台）， 利用开发信、搜索引擎， 社交媒体主动进行客户开发；2．熟悉公司产品和市场情况，不断总结和分析市场及产品信息；定期维护客户关系。3. 应能独立处理和解决问题并完成销售目标；执行和完成部门及公司的其他规定和要求。4.   有较强的学习能力和分析能力 。5．勤奋、踏实，能承受一定压力 。6. 良好的沟通和语言表达能力。 7. 英语熟练 ，CET4级以上。 a. 口语流利， CET6级， 有1-2年工作经验优先考虑。 b. 英语熟练，懂法语， 俄语优先考虑。8. 热爱外贸工作， 并愿意与公司共同成长与发展。愿意努力工作提高自己， 达成更高的目标。9.  机械 或其他理工科专业优先考虑 工作时间： 9：00-12：30   13：30-18：00 双休 福利待遇： 1、定期进行外贸和产品培训 2、成熟的培训体系你将收获： 1、快速成长或晋升；2、有钱/前途的事业； 3、流利的英语听说读写； 4、实用的产品知识； 5、外贸平台操作技巧。 6、熟练的外贸客户沟通技巧。职位描述： 您需要具备的“软件”： 1、 您喜欢与外国人交流，做朋友、谈生意 2、 您有一颗渴求知识的心，能很好的接受前辈们传授的好的工作经验 3、 您是一个被周围人一直称为正能量满满的年轻人，一颗不安分的心总希望追求更大的舞台 4、 您很享受忙碌的状态，周围人总说你闲不住 5、 您做事情讲求条理清晰、思路敏捷；有头有尾，坚持到底 6、 您热爱销售，并享受这一过程带给自己的成就   如果您符合以上的大部分情况， 赶紧拿起电话或者发邮件给我们， 我们需要这样的一群正能量并永远努力向前的年轻人加盟。海聚机械致力于打造一个年轻平台，我们期待您的加入.... 我们不看经历、经验、背景、后台，只要你想从事外贸、有一颗执着的心，请投上你的宝贵简历，海聚机械陪你一起闯荡江湖，90后也可以做大事~ 工作地址： 上海市浦东新区浦东大道2742弄1号楼1227室 公司位于浦东大道金桥路口，在黄浦江畔，环境优美，靠近地铁6号线，公交车线路多，交通便利。浦东大道金桥路的公交车线路有:沪川线、浦东4路、浦东15路、170路、313路、455路、610路、639路、794路、799路、81路、85路、971路、981路、983路、钦东专线1052路;130路;778路;993路;上川专线;大桥四线;新川专线   招收岗位：外贸 外贸业务员 外贸业务 外贸销售 外贸专员 国际 国际贸易 国际贸易专员国贸 机械外贸   ,机械外贸业务员 （机械及理工科专业优先）,https://jobs.zhaopin.com/CC447173329J00303816105.htm,招4人,6K-12K
颛桥,上海,上海森冉机电工程有限公司,CZ230665220,民营,2019-07-18 08:05:40,本科,3-5年,1、参与编制公司的发展战略目标，编制公司年度培训计划，负责整体培训课程的开发；2、梳理培训体系，对现有的培训体系课程进行更新和完善；3、独立完成培训项目的课程设计与开发，并完成专业课程讲授及课堂效果评估；4、组建总部的培训师团队；5、完成集团各子公司内部员工的培训、完成外部客户及相关领导参观讲解；6、向业务团队培训赋能，提高业务团队能级，独立完成课件并授课；7、建立内部讲师管理机制，制定团队认证讲师体系并推行；8、负责培训产品的推行与运营，向业务提供产品培训指导；9、对课程进行迭代与评估。任职资格：1、三年以上的行业培训及组织实施经验，学历要求全日制大学本科；2、熟练操作办公软件，较高PPT制作水平、较好的写作能力；3、具有较强的组织协调，沟通能力，具有亲和力；4、能全国各地出差；此职位是领导另一公司“上海庚戌信息技术有限公司”招聘 ,培训讲师,https://jobs.zhaopin.com/CZ230665220J00324069603.htm,招1人,6K-10K
华漕,上海-长宁区,爱奇艺（www.iqiyi.com）,CZ330615410,民营,2019-07-18 00:51:39,本科,1-3年,任职要求：1、 本科学历，有会计证；2、 一年以上财务从业经验，有连锁餐饮工作经验优先；3、 对财务各项指标具有一定的敏感度；4、 熟悉掌握并使用财务核算软件。 岗位职责：1、负责审核门店原始凭证的规范性、合理性、合法性，严格执行财务制度和预算标准2、完成收支核算，做好财务记帐，正确核算营业成本、营业费用；所负责的各门店全套账务处理，出具财务报表。3、负责门店考勤及上级临时指派的工作。 温馨提醒：如果 7 天内您没有收到爱奇艺的面试邀请，那么目前我们不会安排您参加后续的面试环节，感谢您的理解和对爱奇艺的关注与认可。,门店会计助理,https://jobs.zhaopin.com/CC330615418J00298720108.htm,招1人,4K-6K
九亭,上海,上海雷默广告有限公司,CZ148123390,合资,2019-07-18 00:52:04,本科,不限,职位描述：1、负责公司各类广告片、宣传片、专题片，网络微视频的拍摄2、负责视频拍摄的策划文案和视频剪辑3、负责公司拍摄素材资料归档任务4、负责各类影视素材的收集、整理、保管。建立公司视频资料库任职要求：1、本科及以上学历2、认真、负责、努力且熟练使用各种摄像设备，有拍摄经验者优先,视频摄影实习生,https://jobs.zhaopin.com/CC148123392J00075102704.htm,招1人,4K-6K
董家渡,上海,上海电力科技园股份有限公司,CC758927982,股份制企业,2019-07-18 00:51:27,本科,1-3年,1、负责网站维护、新闻宣传、对外联络、编制企业发展规划；2、负责拟定公司相关管理制度及下发通知文书等；3、撰写例会会议纪要，合同文件等相关资料；4、负责公司基本办公设备的管理与使用；5、领导交办的其他日常事务。岗位要求：1、从事行政管理与办公室相关工作1-2年。2、熟练操作Word、Excel等办公自动化软件；熟练运用各类办公自动化设备。3、条理清晰，具有良好的文字组织和语言表达能力；工作细致认真，有较强的学习意识。,综合管理部科员,https://jobs.zhaopin.com/CZ758927980J00374524407.htm,招1人,4K-6K
南京西路,上海,上海静工(集团)有限公司,CZ656049330,国企,2019-07-18 00:50:04,本科,5-10年,一、工作内容：1、招商方案、招商工作计划的有效执行；2、组织招商活动，宣传和解释招商政策；3、开展市场调研，积累商户资源，搜索目标客户信息，开拓新的商户；4、与招商及客服相关活动的联系和协调，以及相关合同的起草并执行；5、负责新入驻企业引进、洽谈、签约工作及续租客户的业态调整、优化工作；6、维护并及时更新招商资料，编制运营报表等；7、上级交代的其他工作。二、任职资格1. 大学本科及以上学历；2. 具有制定具体的招商工作计划并宣传推广、组织实施能力，具备优秀的市场分析及谈判沟通能力，能独立进行客户洽谈；3. 熟悉招商运营流程，掌握市场营销、法律等方面知识，熟练运用招商技巧和策略、熟练使用自动化办公软件，具备一定的外语沟通能力；4. 诚实守信、积极主动、富有激情、有较强的团队协作能力及责任感，具有良好的职业操守；5.中共党员优先。,招商客服专员,https://jobs.zhaopin.com/CC656049330J00250720106.htm,招1人,7K-8K
丰庄,上海,上海链家房地产经纪有限公司,CZ307313210,民营,2019-07-17 22:59:12,本科,不限,"我们希望你是充满正能量、活力无限、能够拥抱变化的有志青年    我们对你的要求没有硬性的指标量化的数字，只有三个词：?自我驱动、敢于拼搏、积极乐观    我们希望当你每天早晨来到这里打开电脑的时候，    都能由衷地说一声It's a brand new day！Everything must be amazing！     目前在招的是链家储备管理岗，链家内部管理岗不外聘，只有内聘，都是从房产经纪人基础岗位一步步晋升的，我们的新人，不论是校招还是社招统一从门店做起接触最基本一手、二手的买卖和租赁业务    未来的你可以是：房产税费计算专家、财务分析师、房产法律顾问、谈判专家、心理学专家    在链家你能得到：    1.薪酬    首月无责底薪6000+3000绩效+奖励，次月到转正无责5000+3000绩效，转正之后底薪3000+绩效2000+提成，提成是租赁百分之50，买卖百分之20-70    2.雄厚的平台支持（上海一千四百多家门店，员工三万多人）    3.安排住宿或提供住宿补贴，解决你住宿问题    4、全上海最全面的培训机制，我们有只属于自己的野外培训基地，很有意思哦！并且带薪带薪带薪！    √五险一金，带薪年病假、法定日正常休息.    √每个节假日都有不一样的精美礼物~    √团队聚餐聚会BBQ、公司年度国外旅游等......        【岗位职责】    1.通过参加公司培训，提升业务技能及专业知识（上海房产交易，金融法律税费等相关知识），以及熟悉了解链家国内外产品信息；    2负责贝壳网的房源信息维护，线上获取客户的核心诉求精准匹配数据库中合适的产品与项目，进行线上VR看房or线下实体看房；     3 .为客户定制个性化数据分析报告，通过市场、商圈、项目等对比分析，为客户提供市场报告与投资建议；    4.通过市场数据分析，进行商务磋商、谈判，促成交易双方交易达成，帮助客户安全高效完成整个交易流程。协助双方合同签署、办理权属转移等工作 。    【晋升体制】    1.销售岗位晋升：    ①销售精英纵向晋升：A0→A1→A2…….→A10荣誉合伙人（提成点最高可达70%）；        2.管理岗位晋升：    ②销售管理横向晋升：A营销管培生→M（3-10）店经理（提成35%-70%）→B商圈经理→D运营总经理→事业部总经理;    晋升规则：入职满半年即可应聘链家所有管理岗位，晋升考核半年一次，通过考核即可直接晋升销售管理层        3.内部转岗：    运营与职能岗位均可转岗，同样的工作机会优先考虑内部伙伴    【培训体系】：    从新人到精英，我们为您定制培训课程：    1)入职前：新人训—入职前的5天专业知识培训，让你对房地产业务知识有一个基本的认识    2)入职一个月：衔接训(签约中的法律知识、业务实战、渠道开拓)和专业知识巩固培训(一对一师徒制）    3)入职三个月：专业知识提升培训(签约能力、金融知识培训)    4)入职六个月：储备店经理培训/储备店经理竞聘(管理能力培训、管理技能提升、团队建设)    【任职要求】    1.,统招本科及其以上学历，年龄20-35岁；    2具有良好的亲和力、理解能力、逻辑协调和沟通能力具团队合作精神，并具备管理素养；    3. 愿意服务于高端客户，并且通过与高端客户沟通有意愿提升自己的综合能力    4.要有良好的心理素质,具备在困难、挫折、艰苦的逆境中生存的能力；    5．对营销管理岗感兴趣，想往管理岗位发展，如有本行业经验的可以高级别入职；    6.应届毕业生or有金融法律相关知识优先录用    【简历投递】    温馨提示：为避免重复邀约，请您投递一份简历即可       工作地点：上海 （各区域可就近安排 ）  联系电话 18516618253 姚小姐  链家官网：@sh.lianjia.com",(收入匹配成长)链家实习生/应届生+带薪培训,https://jobs.zhaopin.com/CC307313213J00270324202.htm,招8人,8K-10K
徐家汇,上海,百瑞保险经纪有限公司上海分公司,CZ831774490,民营,2019-07-18 00:51:54,本科,5-10年,寿险负责人工作地点：上海岗位职责：1、带领团队达成公司业务及人力指标2、全权负责寿险渠道日常运营岗位要求：1、28-38岁之间，本科及以上学历；2、五年以上保险行业销售及管理经验优先；3、正直专业、积极主动、勇敢坚毅；有强烈的企图心并付诸行动，拥有高度责任感和出色领导力。,寿险负责人,https://jobs.zhaopin.com/CC831774490J00262950802.htm,招1人,25K-35K
人民广场,上海-黄浦区,法国罗阿(上海)商务服务有限公司,CZ352676010,外商独资,2019-07-18 00:52:37,本科,不限,为了保证公司业务的持续增长，公司期望招募新人加入到亚太团队中。职位要求维护数据库信息。同时，作为数据分析师，需要严格监控数据质量。协助亚太团队的专家及总部数据团队的同事，完成对各项业务数据的升级，整合和创新。在正式工作开展前，会有相关的培训安排。具体职责 • 在线搜集和获取数据库中不完善的文件信息 • 依据可靠的信息源，在公司数据库中创建新产品 • 入库前，数据的匹配，分拣及验证 • 定期审核过往及当前处理数据的质量，如有任何更新，及时向专家及总部汇报 • 依据所掌握的数据信息组织并撰写研究报告。之后，存放在指定区域 • 在客户限定日期内，完成数据的交付 • 数据处理过程严格遵守公司及客户要求的保密协议 资质 • 应届毕业生或有1-2年工作经验者优先 • 能熟练操作MS Office工具 • 英语口写流利 • 工作态度认真负责且有较好的团队合作能力如果对此职位有兴趣的话，可发送您的简历至 contact-apac@lizeo-group.com ,数据分析师,https://jobs.zhaopin.com/CC352676018J00282209202.htm,招1人,薪资面议
中山公园,上海,ZARA,CZ135008980,外商独资,2019-07-18 00:50:59,本科,5-10年,"岗位职责:POSITION:Responsible for the retail sales income reconciliation and T&E matters for the Company and its branch offices.FUNCTIONS:1.Perform retail sales entries and income reconciliation;2.Identify, investigate and resolve variance between the system records and acquirers statements;3.Keep close communication with store cashier for alipay, wechat pay, credit card, cash and other payment method incomes related matters;4.Liaise with landlord where the incomes are collected first by the shopping mall and perform reconciliation;5.Assist the associate manager to optimize the procedure and improve the efficiency of the retail team; 6.Assist on the new project go life;7.Other ad hoc tasks where necessary. 任职资格:REQUIREMENTS1.At least 5 years’ working experience, preferably with specialization in Retail business sales bookings.2.A bachelor or higher degree in Finance, Accounting or other relevant subjects.3.Fluency in Mandarin and English.4.Big4 background would be a plus.5.CPA would be a plus.COMPETENCE:1.Verbal and written communication and negotiation skills within and outside the department/company2.Analytical skills3.Strong organizing and planning 4.Good grade of results5.Initiative and fast response6.Integrity and loyalty7.Working under pressureEDUCATION:A bachelor or higher degree in Finance, Accounting or other relevant subjects.OTHER KNOWLEDGE:PC skill (MS-word, excel)Knowledge of PRC Accounting Policies.",Senior Sales Accountant,https://jobs.zhaopin.com/CC135008985J00261186703.htm,招1人,薪资面议
镇宁路,上海,远誉广告(中国)有限公司,CZ289540810,合资,2019-07-18 00:52:38,本科,1年以下,主要职责：1、根据业务、客户需求，按照所分配媒体单的要求撰写企划方案及文案；2、根据要求和项目需要，整理制作提案PPT；3、负责与业务部商讨沟通广告策略和创意策略；4、根据创意方案要求，收集、整理创意所需的参考资料；5、根据公司要求及市场去求，策划活动及撰写招商方案；6、对广播媒体进行数据研究和分析。任职要求：1、广告、传播学、中文或市场营销专业大学本科以上学历；2、有市场策划及文案工作经验 ；3、熟练运用office办公软件，熟悉PPT提案技巧；4、有活动企划，统筹执行经验；5、认真细心，擅于对数据进行分析和研究。,广告策划,https://jobs.zhaopin.com/289540811251308.htm,招1人,薪资面议
平凉路,上海,宁波易通船务有限公司上海分公司,CZ138364710,股份制企业,2019-07-18 00:50:58,本科,3-5年,1、开拓市场，承揽新客户。2、负责跟踪公司老客户出货情况，发现异常立即介入。3、带领销售团队工作。4、对团队成员考评。,销售经理,https://jobs.zhaopin.com/CC138364714J00290906408.htm,招1人,10K-20K
四平路,上海,上海秦朗自动化科技有限公司,CZ406223110,民营,2019-07-18 00:50:07,本科,1-3年,职位描述;1、 与精装高端楼盘，大型房地产开发商洽谈；筛选跟踪完成既定销售目标2、 对接开发商与公司各部门对接，及时反馈最新客户信息；3、 及时上报资源信息及项目跟进情况，定期进行数据报送。4、 利用公司渠道开拓、搜集客户信息，调研并建立符合公司定位；5、 配合公司业务团队，约客户到公司，完成月度、季度、年度销售任务。岗位要求：1、有楼盘，房地产渠道优先，有智能家居市场经验优先；2、有各行业市场拓展经验优先；3、具备良好的营销意识与服务意识、有较强的说服、谈判和沟通能力；4、对市场营销工作有较深刻认知，能够承受工作压力，乐于从事挑战性的工作；5、具有行业资源背景和一定的客户资源者优先；福利待遇：1、试用期底薪6000-8000、销售提成奖金、节日福利等，2年一次国内或者国外旅游，丰厚年终奖；3、缴纳五险并享受年休假；4、公司提供专业知识系统培训和良好的职业发展归划；5、提供完善的晋升体系，薪资架构，每年享有一定晋升机会,智能家居市场专员6000-8000,https://jobs.zhaopin.com/CC406223117J00222130908.htm,招5人,6K-8K
人民广场,上海,丽勒高(上海)人才服务有限公司,CZ896370330,合资,2019-07-18 08:20:39,本科,5-10年,知名日系集团 招聘！ 岗位职责1. 制定品牌的年度市场战略及发展计划，确保品牌年度预算的达成； 2. 了解品牌的现状及课题，制定相应对策从而不断提升品牌价值； 3. 各渠道线上线下品牌宣传活动的提案及跟进；4. 负责新品&改良品的上市前准备工作，确保产品如期上市； 5. 客观评估下属的工作表现，并帮助下属提升个人能力，带领团队共同打造优秀的品牌形象。岗位要求： 1. 大学本科及以上学历；2. 有 5 年以上化妆品牌推广经验； 3. 对于国内化妆品市场有较高的敏感度，有良好的数据分析能力； 4. 具备敏锐的市场洞察能力和逻辑思维能力； 5. 具有线上品牌推广和销售的管理经验； 6. 日语or英语精通水平。,化妆品市场营销总监,https://jobs.zhaopin.com/CZ896370330J00299792402.htm,招1人,30K-50K
长征,上海,安正时尚集团股份有限公司上海分公司,CZ358911410,股份制企业,2019-07-18 08:20:27,本科,3-5年,招聘岗位：高级培训师（可接受短期出差）汇报对象：培训经理工作内容：人才培养、新人训、TTT、e-learning、培训策划&组织1）负责集团上海、海宁两地新员工180天训练营（集训三次）的组织实施；2）负责集团A+计划各届管培生的整体培养方案制定与组织实施3）集团零售终端店长培训方案的策划与组织实施4）集团供应链的专业类培训计划和人才培养计划的制定与组织实施5）集团商品端口的专业类培训计划和人才培养计划制定与组织实施6）安正学堂公众号的维护与管理7）集团内训师的盘点、培养和管理任职要求：1.大学本科或以上学历，专业不限；2.具备3年以上培训或人力资源工作经验，服装行业零售经验者优先；3.熟练使用办公软件，如Excel、Word、PPT 等；4.沟通能力好、工作责任心强、具有培训岗位的使命感，具备奋斗者精神；5.具备较强的抗压能力、能结受加班和出差6.工作地点：上海,高级培训师（长宁区，有出差）,https://jobs.zhaopin.com/CC358911414J00292994506.htm,招1人,9K-13K
徐家汇,上海,江西济民可信集团有限公司,CZ120145010,民营,2019-07-18 07:11:52,本科,1-3年,岗位职责：1：协助产品年度目标及推广策略管理2：负责协助产品调研3：负责学术推广管理。4：负责医学研究项目对接5：负责学术转型培训支持6：负责产品组内日常运营管理工作对接任职要求：1、30岁以内，统招本科学历，医药相关专业，2、1年以上医药行业产品岗位/学术推广岗位相关工作经验。3、能熟练使用计算机Office办公软件，了解市场营销相关知识、熟悉医学及药学相关知识。4、良好的沟通能力5、形象气质佳、积极正向,产品专员,https://jobs.zhaopin.com/CC120145018J00143231806.htm,招2人,8K-10K
中山公园,上海,ZARA,CZ135008980,外商独资,2019-07-18 00:50:50,本科,5-10年,"岗位职责:The digital marketing manager for China will be responsible to define and execute the marketing strategy of the in the country. Key mission of this role is to increase brand awareness through digital world, enhance sales performance (both in TMall and Brand’s online store) and ensuring profitability through traffic optimization, conversion rate increase and user base acquisition. Main responsibilities: Strategy: • Work with China Communication Team and Global Digital Team to create and implement the Digital strategies, with the objectives of enhancing brand awareness • Create digital marketing budget, manage its usage Traffic optimization ( TMall & CN): • Optimize Paid traffic ( Diamond Boost, Starshop, Taobao Express, Taobaoke) • Analyze ROI by tracking weekly, monthly, and quarterly results including performance dashboards and metrics reporting • Detect and develop new methods to drive traffic to TMall& CN Conversion rate increase: • Analyze the conversion funnel (both in Tmall and Brand online store) and identify areas where new strategies can be implemented to increase conversion rate. • Enhance user experience across all channels. Social Media: • Work with China Communication Team and HQ Digital Team to plan and implement strategies of social media, affiliation channels and owned content 1. Leverage Weibo, WeChat, KOLs, Content Marketing, and other emerging social media channels, to spread the brand's message to its targeted customers 2. Measure and report performance of all digital marketing campaigns (ROI and KPIs). 3. Identify trends and insights, and optimize spend and performance based on the insights 4. Collaborate with agencies and other vendor partners  Others:• Proven ability to shift through data, identify critical information and execute fast. • Stay ahead of online media technology, internet affiliate, and social network marketing and digital marketing agencies keeping up to date on the latest news and trends on the industry. • Create synergies between online and offline channels when needed. • Report to China e-commerce Brand manager to follow up on Ecommerce action plans and sales forecast • Coordinate with HQ Digital Marketing team to make sure the channel strategy is completely aligned. • Liaise with China Communication team to ensure the deliverable is on brand. 任职资格:• At least 3 years' experience working in digital marketing environment. Experience working in a global business environment preferred. • Communication experience oriented to the business of e-commerce (preference on TMall). • The candidate must have strong knowledge on Chinese social networks, digital media, SEO and SEM as well as analysis, coordination, creativity and branding skills. • Chinese and English are mandatory & Spanish is recommended. • Strong team spirit, open minded and outstanding written, oral and organizational ability. • Ability to meet the deadline and work under high pressure & fast paced environment.",Digital Marketing Manager,https://jobs.zhaopin.com/CC135008985J00354806703.htm,招1人,薪资面议
五角场,上海,上海亚威环保科技有限公司,CZ761726680,民营,2019-07-18 00:50:11,本科,1-3年,1、能够独立完成家用净化水设备、垃圾处理设备的维修维护保养（如没有垃圾处理器维护经验公司可以培训后上岗）；2、能够独立完成对经销商、服务商售后服务的技术培训和指导；3、能够独立完成售后技术服务的日常故障的远程指导；4、具有辅助销售人员总结售后相关技术方案能力，配合销售完成销售投标工作；5、具有较强学习能力和表达能力的应届毕业生（工科）也欢迎。,水处理、垃圾处理器售后服务技术支持（具有培训能力）,https://jobs.zhaopin.com/CZ761726680J00389008605.htm,招2人,5K-8K
莘庄,上海,上海紫竹高新区(集团)有限公司,CZ130209380,股份制企业,2019-07-18 00:51:55,本科,1-3年,岗位职责：1、协助客户企业完成新员工入职办理：用工材料催收、签订劳动合同，入职体检等业务。 2、协助客户企业进行员工补充福利管理：如意外险、医疗险、住院补贴等。 3、负责客户企业人事档案的管理和转递。 4、根据客户需要，办理居住证等相关业务，收集及整理相关资料。 5、协助客户企业，管理员工劳动合同及续签 。 6、根据客户企业人力资源管理部门的招聘需求，进行分析和评估级招聘面试。 7、完成客户企业及本公司上级领导交办的其他工作。 任职要求 1、全日制本科学历及以上学历，行政管理专业、人力资源管理专业或劳动与社会保障专业优先。 2、相关工作经验1年以上，具有一定的人事代理业务经验者优先。 3、具有优秀的沟通能力和服务意识。 4、男女不限。上海户籍、中共党员优先。,人力资源专员,https://jobs.zhaopin.com/CC130209384J00318827603.htm,招1人,8K-10K
虹桥,上海,ZARA,CZ135008980,外商独资,2019-07-18 00:50:29,本科,3-5年,"岗位职责:MAIN RESPONSIBILITIES:-Identify needs based on the understanding of business and people situation-Develop and renovate training materials/ courseware for personal/leadership skills or store basic operation  -Follow the annual training schedule to organize training courses -Deliver training course and have certification training to brands HR team-Design tool, template and program to address training and talent development needs-Work with brands coordinators to implement projects effectively -Maintain productive communication with related teams and functions and be able to present brands leaders about all training and people development projects, initiatives and etc. 任职资格:PERSONAL PROFILE & CAPABILITIES:1.Proactive and self-driven2.Communication and coordination skill3.Planning & organizing4.Creativity5.Teamwork6.Pressure management7.Strong learning ability",培训主管,https://jobs.zhaopin.com/CC135008985J00347372603.htm,招1人,薪资面议
中原,上海,上海翼速医疗科技有限公司,CZ829762130,民营,2019-07-18 00:50:05,本科,1-3年,职位名称：法规专员所属部门：质量法规部直接上级：质量法规总监一、岗位职责负责产品注册计划、跟踪并更新，包括CFDA、FDA及CE；负责医疗器械产品的第三方检测，包括提交申请、撰写及整理相关文件资料等；跟踪相关法律及法规，为各部门提供医疗器械法规方面的帮助和指导，并负责法规知识培训；负责相关质量体系文件的编制或更改；负责安排及跟踪内部审核和外部审核，及公司的部分行政人事等事务性工作。二、入职基本要求大学本科及以上学历，两年以上医疗器械注册或法规的经验，至少成功注册过一例医疗器械产品；熟悉ISO9001或ISO13485质量管理体系，了解有关医疗器械行业的法规政策及规章；较好的英语读、写能力，较好的学习能力、沟通协作能力与解决问题能力；如具备GB/T19001或YY/T0287医疗器械质量管理体系内审员证书，优先考虑。,法规专员,https://jobs.zhaopin.com/CZ829762130J00138374406.htm,招1人,7K-12K
华漕,上海,上海凯移通信技术有限公司,CZ649237730,民营,2019-07-18 08:21:49,本科,1-3年,一、岗位职责：1、负责公司国际云通讯网络架构设计、开发及网络运营2、负责相关高端网络服务的售前、实施；3、负责互联网跨国企业通信服务的研究及新服务的开发。二、任职资格：1. 了解OSPF、BGP、ISIS等路由协议的原理，了解HSRP、VRRP、STP、802.1Q等二层协议，了解QOS，MPLS等技术，了解MPLS VPN，MPLS TE的基本原理；2. 熟悉Linux各种网络及系统操作3. 了解主流厂商的交换机、路由器，负载均衡，防火墙等设备的配置和设备硬件结构；4. 有丰富的网络排查经验，较强的网络分析和故障排查能力；5. 严谨的工作作风和认真、踏实的工作态度，良好的团队协作、沟通、组织能力；6、持有CCIE证书7、本科以上相关学历，2年以上相关工作经验,网络架构师 网络经理,https://jobs.zhaopin.com/CC649237730J00293030506.htm,招1人,15K-25K
,上海,学大教育科技（北京）有限公司,CZ120874420,上市公司,2019-07-17 19:45:17,本科,不限,岗位职责:1.负责授课、学科研究与教学研究以及试卷出题、批改工作；2.针对学生情况，对其进行个性化的课程讲授；3.在授课期间因时制宜分阶段组织测验活动，以检验学生接受辅导的成效；4.平时与本学科组内教师进行教研交流，教学研究，集中备课。任职要求:1.统招学历师范专业毕业，一类本科、研究生毕业者优先；2.有教师资格证等相关证件者；3.热爱教师工作，熟悉上海教材，有相关授课、辅导经验者优先；4.熟悉中小学生的生活及学习特点，善于因材施教，能开拓发掘组织多种教学方式，灵活教学；5.表达能力优秀，普通话标准，思维灵活，富有亲和力，有耐心，有责任心，有师德，擅长与学生进行沟通交流。,初高物理教师(J10923),https://jobs.zhaopin.com/CC120874427J00146382112.htm,招5人,8K-10K
